Link,Title,Author,Rating,Total Views,Average Views,Followers,Favorites,Ratings,Pages,Patreon Link,Patron Count,Earnings
https://www.royalroad.com/fiction/39408/beware-of-chicken,Beware Of Chicken,Casualfarmer,4.779845,18877661.0,89894.0,28543.0,13581.0,10747.0,1977.0,https://www.patreon.com/user?u=48733767,3971.0,13260.663467999999
https://www.royalroad.com/fiction/16946/azarinth-healer,Azarinth Healer,Rhaegar,4.653555,58657353.0,65686.0,23429.0,12090.0,8365.0,10023.0,https://www.patreon.com/RhaegarRRL,3031.0,
https://www.royalroad.com/fiction/26294/he-who-fights-with-monsters,He Who Fights With Monsters,Shirtaloon (Travis Deverell),4.496575,7193841.0,42820.0,19984.0,11321.0,8181.0,1527.0,https://www.patreon.com/Shirtaloon,6932.0,
https://www.royalroad.com/fiction/36049/the-primal-hunter,The Primal Hunter,Zogarth,4.561625,13455547.0,41658.0,19511.0,8294.0,7229.0,3244.0,https://www.patreon.com/Zogarth,3824.0,34534.710288
https://www.royalroad.com/fiction/49879/paranoid-mage,Paranoid Mage,InadvisablyCompelled,4.740195,3201007.0,56158.0,18470.0,5354.0,3876.0,1091.0,https://www.patreon.com/InadvisablyCompelled,2390.0,
https://www.royalroad.com/fiction/25225/delve,Delve,SenescentSoul,4.49424,13400732.0,64738.0,18291.0,7649.0,6249.0,3854.0,https://www.patreon.com/senescentsoul,1816.0,
https://www.royalroad.com/fiction/24709/defiance-of-the-fall,Defiance of the Fall,TheFirstDefier,4.44876,9271426.0,28353.0,15283.0,7306.0,5523.0,3374.0,https://www.patreon.com/DefianceNovels,3866.0,
https://www.royalroad.com/fiction/41618/mark-of-the-fool,Mark of the Fool,J.M. Clarke (U Juggernaut),4.587905,10501947.0,29835.0,14415.0,4071.0,3117.0,3051.0,https://www.patreon.com/jmclarke,993.0,7129.97532
https://www.royalroad.com/fiction/15935/there-is-no-epic-loot-here-only-puns,"There is no Epic Loot here, Only Puns.",stewart92,4.698535,12314365.0,66926.0,14254.0,6779.0,4430.0,2213.0,https://www.patreon.com/user?u=3031332,949.0,2419.8291
https://www.royalroad.com/fiction/37438/salvos-a-monster-evolution-litrpg,Salvos (A Monster Evolution LitRPG),MelasDelta,4.570255,14588590.0,28605.0,14088.0,4606.0,3950.0,3976.0,https://www.patreon.com/MelasD,1186.0,7730.5019219999995
https://www.royalroad.com/fiction/36299/beneath-the-dragoneye-moons,Beneath the Dragoneye Moons,Selkie,4.516565,12991318.0,33057.0,13668.0,4973.0,4558.0,4270.0,https://www.patreon.com/SelkieMyth,3338.0,18785.371877999998
https://www.royalroad.com/fiction/22518/chrysalis,Chrysalis,RinoZ,4.5764,29208400.0,31887.0,13636.0,6629.0,4411.0,4267.0,https://www.patreon.com/user?u=12652925,1365.0,10340.50914
https://www.royalroad.com/fiction/40920/the-path-of-ascension,The Path of Ascension,C_Mantis,4.528735,4747467.0,33199.0,12491.0,4003.0,3445.0,3152.0,https://www.patreon.com/C_Mantis,1903.0,15885.666809999999
https://www.royalroad.com/fiction/26534/vainqueur-the-dragon,Vainqueur the Dragon,Maxime J. Durand (Void Herald),4.71628,8945547.0,56617.0,12394.0,6846.0,4767.0,1659.0,https://www.patreon.com/VoidHerald,464.0,2836.3123619999997
https://www.royalroad.com/fiction/36065/sylver-seeker,Sylver Seeker,Kennit Kenway,4.54354,7859502.0,26642.0,12326.0,3903.0,4031.0,3784.0,https://www.patreon.com/kingkennit,,
https://www.royalroad.com/fiction/25082/blue-core,Blue Core,InadvisablyCompelled,4.616485,12254078.0,49016.0,12253.0,6315.0,4683.0,2875.0,https://www.patreon.com/InadvisablyCompelled,2390.0,
https://www.royalroad.com/fiction/12024/the-new-world,The New World,Monsoon117,4.460275,14683167.0,41832.0,11964.0,5061.0,3348.0,5109.0,https://www.patreon.com/Monsoon117,463.0,2109.000348
https://www.royalroad.com/fiction/33844/the-runesmith,The Runesmith,Kuropon,4.277465,8760440.0,33058.0,11501.0,3326.0,3031.0,2788.0,https://www.patreon.com/kuropon,567.0,3932.3926979999997
https://www.royalroad.com/fiction/21188/forge-of-destiny,Forge of Destiny,Yrsillar,4.60704,18256303.0,34060.0,11469.0,4238.0,3153.0,4530.0,https://www.patreon.com/user?u=271243,418.0,2115.8167679999997
https://www.royalroad.com/fiction/44132/the-calamitous-bob,The Calamitous Bob,Mecanimus,4.73386,2777742.0,30193.0,11209.0,3198.0,2587.0,1278.0,https://www.patreon.com/user?u=23793573,2027.0,
https://www.royalroad.com/fiction/48969/jackal-among-snakes,Jackal Among Snakes,Nemorosus,4.71055,4468239.0,23517.0,11144.0,2846.0,2408.0,1473.0,https://www.patreon.com/nemorosus,805.0,6824.599703999999
https://www.royalroad.com/fiction/14167/metaworld-chronicles,Metaworld Chronicles,Wutosama,4.541275,21128216.0,44294.0,11050.0,5155.0,4264.0,7461.0,,,
https://www.royalroad.com/fiction/20568/tree-of-aeons-an-isekai-story,Tree of Aeons (An isekai story),spaizzzer,4.51797,8143629.0,37186.0,10926.0,4339.0,3228.0,2609.0,https://www.patreon.com/treeaeons,819.0,2481.17688
https://www.royalroad.com/fiction/26675/a-journey-of-black-and-red,A Journey of Black and Red,Mecanimus,4.75041,5041859.0,27703.0,10643.0,4273.0,3033.0,3540.0,https://www.patreon.com/user?u=23793573,2027.0,
https://www.royalroad.com/fiction/34710/the-essence-of-cultivation,The Essence of Cultivation,Agranulocytosis,4.727825,916565.0,41662.0,10546.0,2793.0,2717.0,445.0,,,
https://www.royalroad.com/fiction/36950/borne-of-caution,Borne of Caution ,Fuggmann,4.74476,1826488.0,35125.0,9385.0,3374.0,2482.0,1309.0,https://www.patreon.com/fuggmann,863.0,5232.283992
https://www.royalroad.com/fiction/46550/the-laws-of-cultivation-qi-mc2,The Laws of Cultivation (Qi = MC^2 ),KrazeKode,4.525335,2811448.0,25793.0,9247.0,2056.0,1934.0,798.0,https://www.patreon.com/Werds_Are_Tough,241.0,2387.791926
https://www.royalroad.com/fiction/57011/industrial-strength-magic,Industrial Strength Magic,Macronomicon,4.708005,1353039.0,20501.0,9209.0,1857.0,1661.0,655.0,https://www.patreon.com/Macronomicon,1115.0,8802.724788
https://www.royalroad.com/fiction/21322/re-trailer-trash,RE: Trailer Trash,FortySixtyFour,4.72049,1846047.0,40131.0,9128.0,3894.0,3499.0,1035.0,https://www.patreon.com/FortySixtyFour,1349.0,3153.9575339999997
https://www.royalroad.com/fiction/55687/all-the-skills-a-deckbuilding-litrpg,All The Skills - A Deckbuilding LitRPG,HonourRae,4.68968,1097576.0,20325.0,9105.0,1750.0,1405.0,422.0,https://www.patreon.com/Honour_Rae,881.0,
https://www.royalroad.com/fiction/40373/vigor-mortis,Vigor Mortis,Thundamoo,4.624335,3908072.0,21955.0,8697.0,3022.0,3000.0,2543.0,https://www.patreon.com/user?u=50049787,873.0,5093.229024
https://www.royalroad.com/fiction/5701/savage-divinity,Savage Divinity,ruffwriter,4.126485,28592761.0,33678.0,8601.0,4567.0,3451.0,14705.0,https://www.patreon.com/RuffWriter,389.0,1839.0701159999999
https://www.royalroad.com/fiction/35925/the-many-lives-of-cadence-lee,The Many Lives of Cadence Lee,vladerag,4.6771,1799750.0,35289.0,8350.0,2437.0,2380.0,595.0,https://www.patreon.com/vladerag,35.0,92.703312
https://www.royalroad.com/fiction/30321/unbound,Unbound,Necariin,4.381555,3190737.0,12464.0,8226.0,2890.0,2613.0,2638.0,https://www.patreon.com/necariin,608.0,
https://www.royalroad.com/fiction/47826/millennial-mage-a-slice-of-life-progression-fantasy,"Millennial Mage (A Slice of Life, Progression Fantasy)",JLMullins,4.68733,3418805.0,18381.0,8190.0,2025.0,1847.0,2304.0,https://www.patreon.com/MillennialMage,921.0,
https://www.royalroad.com/fiction/50553/double-blind-a-modern-litrpg,Double-Blind: A Modern LITRPG,Eligos,4.629735,2473274.0,16711.0,8161.0,1812.0,1584.0,1009.0,https://www.patreon.com/eligos,354.0,2668.6284299999998
https://www.royalroad.com/fiction/54476/dungeon-life,Dungeon Life,Khenal,4.68886,1948423.0,21411.0,8050.0,2094.0,1607.0,524.0,https://www.patreon.com/user?u=73880629,280.0,2554.1125739999998
https://www.royalroad.com/fiction/47038/book-of-the-dead,Book Of The Dead,RinoZ,4.693975,1756234.0,25453.0,7879.0,2122.0,1660.0,738.0,https://www.patreon.com/user?u=12652925,1365.0,10340.50914
https://www.royalroad.com/fiction/30131/seaborn,Seaborn,captaink-19,4.650485,1908939.0,21692.0,7738.0,2783.0,2781.0,1508.0,https://www.patreon.com/Seaborn,101.0,207.219168
https://www.royalroad.com/fiction/41881/wizards-tower,Wizard's Tower,Allanther,4.52772,2302845.0,18876.0,7711.0,1923.0,1876.0,860.0,https://www.patreon.com/Allanther,30.0,
https://www.royalroad.com/fiction/25878/wake-of-the-ravager,Wake of the Ravager,Macronomicon,4.486405,5531020.0,20872.0,7590.0,2932.0,2832.0,2748.0,https://www.patreon.com/Macronomicon,1115.0,8802.724788
https://www.royalroad.com/fiction/46319/speedrunning-the-multiverse,Speedrunning the Multiverse,adastra339,4.52534,2632779.0,20569.0,7471.0,1622.0,1401.0,1012.0,https://www.patreon.com/adastra339,235.0,1823.3923499999999
https://www.royalroad.com/fiction/51358/dungeon-devotee,Dungeon Devotee,Nixia,4.74594,402999.0,26867.0,7341.0,1591.0,1417.0,335.0,https://www.patreon.com/nixia_writes,242.0,1649.5736399999998
https://www.royalroad.com/fiction/31514/the-menocht-loop,The Menocht Loop,caerulex,4.53379,970562.0,8987.0,7228.0,2612.0,2841.0,899.0,https://www.patreon.com/caerulex,84.0,359.225334
https://www.royalroad.com/fiction/40888/the-great-cores-paradox,The Great Core's Paradox,Zendran,4.6054,1629336.0,11893.0,7150.0,2100.0,1518.0,781.0,https://www.patreon.com/Zendran,172.0,981.56448
https://www.royalroad.com/fiction/53219/soul-of-the-warrior,Soul of the Warrior,Kyfe,4.56371,1671173.0,17053.0,7084.0,1670.0,1656.0,1424.0,https://www.patreon.com/user?u=56863911,1107.0,
https://www.royalroad.com/fiction/26727/arkendrithyst,Ar'Kendrithyst,Arcs,4.561345,6558521.0,18846.0,7047.0,2243.0,2111.0,10961.0,https://www.patreon.com/RD404,945.0,2223.516204
https://www.royalroad.com/fiction/36983/tower-of-somnus,Tower of Somnus,Cocop (Cale Plamann),4.630425,1039750.0,16770.0,6968.0,2021.0,2189.0,714.0,https://www.patreon.com/CoCo_P,173.0,826.1501039999999
https://www.royalroad.com/fiction/15193/ave-xia-rem-y,Ave Xia Rem Y,Mat Haz,4.62389,4710043.0,21705.0,6963.0,2153.0,1804.0,2018.0,https://www.patreon.com/MatHaz,489.0,2976.730614
https://www.royalroad.com/fiction/29358/dungeon-crawler-carl-book-6-the-ghosts-of-earth,Dungeon Crawler Carl Book 6: The Ghosts of Earth,DoctorHepa,4.63925,234314.0,21301.0,6921.0,3187.0,2675.0,117.0,https://www.patreon.com/dinniman,1741.0,8820.447479999999
https://www.royalroad.com/fiction/33600/stray-cat-strut,Stray Cat Strut,RavensDagger,4.66512,5350580.0,16463.0,6750.0,2097.0,1938.0,1797.0,https://www.patreon.com/RavensDagger,1074.0,
https://www.royalroad.com/fiction/43181/the-hedge-wizard,The Hedge Wizard,Alex M,4.585895,497039.0,11559.0,6736.0,1637.0,1432.0,339.0,https://www.patreon.com/awmaher,176.0,662.556024
https://www.royalroad.com/fiction/56949/immortality-starts-with-generosity,Immortality Starts With Generosity,Plutus,4.54079,807349.0,15830.0,6724.0,1149.0,1140.0,295.0,https://www.patreon.com/Plutusauthor,10.0,38.853594
https://www.royalroad.com/fiction/43958/breaker-of-horizons,Breaker of Horizons,NoDragons,4.53093,935553.0,8353.0,6673.0,1685.0,1762.0,775.0,,,
https://www.royalroad.com/fiction/5029/the-blue-mage-raised-by-dragons,The Blue Mage Raised by Dragons,Virlyce,4.35743,13453413.0,20634.0,6519.0,2858.0,1487.0,2747.0,https://www.patreon.com/virlyce,50.0,
https://www.royalroad.com/fiction/57461/dawn-of-the-void-a-litrpg-apocalypse,Dawn of the Void - a LitRPG Apocalypse,pwtucker,4.661125,968646.0,13269.0,6436.0,1319.0,1443.0,684.0,https://www.patreon.com/philtucker,296.0,
https://www.royalroad.com/fiction/31429/cinnamon-bun,Cinnamon Bun,RavensDagger,4.65311,6983044.0,19451.0,6409.0,2208.0,1930.0,2672.0,https://www.patreon.com/RavensDagger,1074.0,
https://www.royalroad.com/fiction/35372/system-change,System Change,SunriseCV,4.391215,3612982.0,16129.0,6259.0,1629.0,1696.0,1450.0,https://www.patreon.com/sunrisecv,264.0,
https://www.royalroad.com/fiction/22546/inexorable-chaos,Inexorable Chaos,Cliff Hanger,4.403155,4518739.0,17514.0,6252.0,2244.0,2060.0,2488.0,https://www.patreon.com/QuasiEludo,213.0,995.19732
https://www.royalroad.com/fiction/52873/apocalypse-redux-a-litrpg-apocalypse,Apocalypse Redux (a LitRPG Apocalypse),Jakob H. Greif,4.592505,876924.0,12896.0,6120.0,1321.0,1281.0,823.0,,,
https://www.royalroad.com/fiction/55672/apocalypse-tamer,Apocalypse Tamer,Maxime J. Durand (Void Herald),4.61804,632865.0,12170.0,6090.0,1137.0,898.0,699.0,https://www.patreon.com/VoidHerald,464.0,2836.3123619999997
https://www.royalroad.com/fiction/47030/tori-transmigrated,Tori Transmigrated,Aila Aurie,4.51762,2650296.0,16160.0,6010.0,1831.0,1901.0,3393.0,https://www.patreon.com/ailaaurie,601.0,
https://www.royalroad.com/fiction/41330/virtuous-sons-a-greco-roman-xianxia,Virtuous Sons: A Greco Roman Xianxia,Ya Boy,4.712645,1013569.0,11262.0,5853.0,1841.0,1526.0,918.0,https://www.patreon.com/sunslammers,196.0,1595.723922
https://www.royalroad.com/fiction/58768/dungeon-tour-guide-a-dnd-inspired-dungeon-core,Dungeon Tour Guide: A DnD-Inspired Dungeon Core LitRPG,Slifer274,4.675525,490700.0,11683.0,5652.0,914.0,1091.0,314.0,https://www.patreon.com/slifer274,320.0,1819.98414
https://www.royalroad.com/fiction/47621/saltworld-an-apocalypse-litrpg,Saltworld: An Apocalypse LitRPG,Dissonance,4.684005,642420.0,20076.0,5624.0,1229.0,1019.0,321.0,https://www.patreon.com/TheRealDissonance,11.0,
https://www.royalroad.com/fiction/36804/the-devils-foundry,The Devil's Foundry,Argentorum,4.649585,965479.0,16364.0,5601.0,1361.0,1327.0,445.0,https://www.patreon.com/user?u=6964976,350.0,1091.990484
https://www.royalroad.com/fiction/40062/path-of-the-dragon-mage,Path of the Dragon Mage,S.G. Seabourne,4.588235,40324.0,5761.0,5548.0,1546.0,1615.0,36.0,https://www.patreon.com/WritingBySea,,
https://www.royalroad.com/fiction/32983/vaudevillain,Vaudevillain,tetran,4.583475,582560.0,9396.0,5545.0,2155.0,2312.0,389.0,https://www.patreon.com/tetran,16.0,62.029422
https://www.royalroad.com/fiction/42367/12-miles-below,12 Miles Below,Mark Arrows,4.734785,1976131.0,12832.0,5526.0,1487.0,1216.0,1909.0,https://www.patreon.com/MarkArrows,239.0,
https://www.royalroad.com/fiction/54046/final-core-a-holy-dungeon-core-litrpg,FINAL CORE : [A holy dungeon-core litRPG],Razzmatazz,4.67922,950037.0,12667.0,5417.0,1222.0,1102.0,667.0,https://www.patreon.com/DungeonCultist,384.0,772.982028
https://www.royalroad.com/fiction/41033/kairos-a-greek-myth-litrpg,Kairos: A Greek Myth LitRPG,Maxime J. Durand (Void Herald),4.665835,299894.0,19993.0,5399.0,2024.0,1601.0,162.0,https://www.patreon.com/VoidHerald,464.0,2836.3123619999997
https://www.royalroad.com/fiction/40182/only-villains-do-that,Only Villains Do That,Webbonomicon,4.522425,2981654.0,20422.0,5321.0,1581.0,1271.0,2499.0,https://www.patreon.com/ddwebb,480.0,
https://www.royalroad.com/fiction/15130/threadbare,Threadbare,Andrew Seiple,4.659205,3685172.0,21677.0,5258.0,2715.0,2032.0,2316.0,https://www.patreon.com/user?u=14445423,41.0,
https://www.royalroad.com/fiction/36597/when-immortal-ascension-fails-time-travel-to-try,When Immortal Ascension Fails Time Travel to Try Again,DragonOfRochester,4.72037,2002907.0,17883.0,5165.0,1136.0,1080.0,916.0,https://www.patreon.com/DragonOfRochester,121.0,374.9031
https://www.royalroad.com/fiction/54068/modern-patriarch,Modern Patriarch,Daoist Enigma,4.63433,568421.0,13864.0,5159.0,973.0,938.0,271.0,https://www.patreon.com/daoistenigma,3.0,14.996124
https://www.royalroad.com/fiction/21361/skyclad,Skyclad,a_man_in_black,4.51378,1976926.0,24406.0,5139.0,2501.0,2649.0,1188.0,https://www.patreon.com/a_man_in_black,338.0,916.80849
https://www.royalroad.com/fiction/54658/sporemageddon,Sporemageddon,RavensDagger,4.61441,31384.0,10461.0,5115.0,1052.0,909.0,2.0,https://www.patreon.com/RavensDagger,1074.0,
https://www.royalroad.com/fiction/47557/underland,Underland,Maxime J. Durand (Void Herald),4.728375,434942.0,13180.0,5102.0,1464.0,1029.0,451.0,https://www.patreon.com/VoidHerald,464.0,2836.3123619999997
https://www.royalroad.com/fiction/35669/apocalypse-generic-system,Apocalypse: Generic System,Macronomicon,4.380565,131025.0,13102.0,5097.0,1575.0,2089.0,95.0,https://www.patreon.com/Macronomicon,1115.0,8802.724788
https://www.royalroad.com/fiction/37951/re-monarch,RE: Monarch,Eligos,4.638685,201143.0,10586.0,5034.0,1588.0,1626.0,172.0,https://www.patreon.com/eligos,354.0,2668.6284299999998
https://www.royalroad.com/fiction/42521/the-reincarnation-of-alysara-progression-litrpg,The Reincarnation of Alysara [Progression LitRPG],Comiak,4.520165,2795426.0,14047.0,5018.0,1557.0,1091.0,1889.0,https://www.patreon.com/user?u=53768,1095.0,
https://www.royalroad.com/fiction/26734/eight-3-undaunted,Eight 3: Undaunted,Samer Rabadi (aka 3seed),4.52347,55340.0,3255.0,4985.0,1684.0,1619.0,221.0,https://www.patreon.com/3seed,132.0,181.316772
https://www.royalroad.com/fiction/23173/the-simulacrum,The Simulacrum,Egathentale,4.57676,2491766.0,19021.0,4979.0,2153.0,1915.0,4461.0,https://www.patreon.com/egathentale,127.0,735.491718
https://www.royalroad.com/fiction/54578/my-class-death-knight-is-just-barely-legal,My class [Death Knight] is just barely legal...,Belgianfri,4.356,1078576.0,11235.0,4978.0,963.0,875.0,774.0,https://www.patreon.com/Belgianfri,150.0,
https://www.royalroad.com/fiction/43462/castle-kingside-rewrite,Castle Kingside (Rewrite),Gennon Asche,4.681355,2453426.0,19947.0,4938.0,1407.0,1282.0,1507.0,,,
https://www.royalroad.com/fiction/48893/the-dungeon-without-a-system,The Dungeon Without a System,StrangerDanger51,4.67464,1037716.0,18531.0,4924.0,1490.0,1045.0,501.0,https://www.patreon.com/Max_51,347.0,1025.189568
https://www.royalroad.com/fiction/42433/peculiar-soul,Peculiar Soul,TMarkos,4.651055,961139.0,12322.0,4919.0,1232.0,1185.0,1294.0,https://www.patreon.com/TMarkos,120.0,537.1338959999999
https://www.royalroad.com/fiction/33461/this-young-master-is-not-cannon-fodder,This Young Master is not Cannon Fodder,D.C. Haenlien,4.31914,3070889.0,11416.0,4885.0,1489.0,1468.0,2406.0,https://www.patreon.com/KaiserBlak,224.0,
https://www.royalroad.com/fiction/55562/sexy-sect-babes,Sexy Sect Babes,Bluefishcake,4.610065,441993.0,14733.0,4879.0,903.0,745.0,410.0,https://www.patreon.com/bluefishcake,930.0,6717.58191
https://www.royalroad.com/fiction/52639/edge-cases,Edge Cases,SilverLinings,4.733655,1050202.0,10098.0,4859.0,999.0,1040.0,834.0,https://www.patreon.com/EdgeCases,41.0,258.342318
https://www.royalroad.com/fiction/42385/an-outcast-in-another-world-subtitle-is-insanity,An Outcast In Another World (Subtitle: Is 'Insanity' A Racial Trait?),KamikazePotato,4.462895,261272.0,6372.0,4797.0,1558.0,1590.0,657.0,https://www.patreon.com/kamikazepotato,558.0,3228.938154
https://www.royalroad.com/fiction/33126/power-overwhelming,Power Overwhelming,Vihyungrang,4.53509,2125516.0,14659.0,4726.0,1257.0,1026.0,1760.0,https://www.patreon.com/Vihyungrang,20.0,81.79704
https://www.royalroad.com/fiction/43974/melody-of-mana,Melody of Mana,Wandering Agent,4.498675,2197949.0,11388.0,4701.0,1076.0,1131.0,1485.0,https://www.patreon.com/user?u=56898637,231.0,1012.9200119999999
https://www.royalroad.com/fiction/47995/memoirs-of-your-local-small-time-villainess,Memoirs of Your Local Small-time Villainess,Flameruner,4.7,1098561.0,12924.0,4694.0,1013.0,1075.0,885.0,https://www.patreon.com/Flameruner,136.0,852.0525
https://www.royalroad.com/fiction/46709/enduring-good-the-rationalists-guide-to-cultivation,Enduring Good : [The Rationalist's Guide to Cultivation and Cosmic Abominations from Beyond the Stars],Vitaly S Alexius,4.476005,1010337.0,14230.0,4651.0,952.0,1146.0,590.0,https://www.patreon.com/captain,141.0,540.542106
https://www.royalroad.com/fiction/22115/i-dont-want-to-be-the-hive-queen,I don't want to be the Hive Queen,ValetheHowl,4.34121,2436870.0,18745.0,4600.0,1604.0,1291.0,1445.0,https://www.patreon.com/valethehowl,59.0,174.500352
https://www.royalroad.com/fiction/12798/shovels-in-spades,Shovels In Spades,Lone,4.29153,8447268.0,21171.0,4571.0,1815.0,1535.0,2840.0,https://www.patreon.com/user?u=5055276,54.0,410.348484
https://www.royalroad.com/fiction/58021/blair-a-litrpg-apocalypse,Blair - A LitRPG Apocalypse,Azrie,4.369165,653992.0,8385.0,4564.0,673.0,600.0,587.0,https://www.patreon.com/Azrie,193.0,1687.745592
https://www.royalroad.com/fiction/48917/the-hero-without-a-past,The Hero Without a Past,Dangerguard,4.47859,1644287.0,11419.0,4514.0,1124.0,1191.0,926.0,https://www.patreon.com/dangerguard,280.0,
https://www.royalroad.com/fiction/27325/infinite-realm-monsters-legends,Infinite Realm: Monsters & Legends,Ivan Kal,4.58167,1249233.0,9536.0,4513.0,1850.0,1402.0,1193.0,https://www.patreon.com/ivankal,532.0,2554.1125739999998
https://www.royalroad.com/fiction/32576/villager-three,Villager Three,Kruos,4.591535,773772.0,15172.0,4478.0,1242.0,1666.0,513.0,https://www.patreon.com/Magience,43.0,290.37949199999997
https://www.royalroad.com/fiction/50243/mark-of-the-crijik,Mark of the Crijik ,ThinkTwice,4.38408,1853204.0,10411.0,4452.0,901.0,936.0,1645.0,https://www.patreon.com/ashleyfalcon,53.0,373.539816
https://www.royalroad.com/fiction/35549/prophecy-approved-companion,Prophecy Approved Companion,Tevagah,4.698545,1470035.0,11575.0,4433.0,1362.0,1375.0,977.0,https://www.patreon.com/Tevagah,,
https://www.royalroad.com/fiction/20101/the-law-of-averages,The Law of Averages,mcswazey,4.566385,3556154.0,13470.0,4390.0,1430.0,1190.0,1957.0,https://www.patreon.com/mcswazey,84.0,
https://www.royalroad.com/fiction/15925/the-daily-grind,The Daily Grind,argusthecat,4.4593,3976054.0,19490.0,4372.0,1672.0,1683.0,4970.0,https://www.patreon.com/user?u=768711,230.0,1134.252288
https://www.royalroad.com/fiction/14778/spellgun,Spellgun,paradigmblue,4.601085,839923.0,26248.0,4369.0,1186.0,1108.0,234.0,https://www.patreon.com/paradigmblue,,
https://www.royalroad.com/fiction/35958/fluff,Fluff,RavensDagger,4.6651,1763579.0,11679.0,4330.0,1184.0,1172.0,806.0,https://www.patreon.com/RavensDagger,1074.0,
https://www.royalroad.com/fiction/42463/the-grand-game,The Grand Game,Tom_Elliot,4.31071,2069924.0,9079.0,4322.0,1137.0,1223.0,1490.0,https://www.patreon.com/rohan_vider,253.0,
https://www.royalroad.com/fiction/57697/ends-of-magic-antimage-litrpg,Ends of Magic: Antimage LitRPG,Salk's Disciple,4.53609,360080.0,9233.0,4302.0,615.0,665.0,414.0,https://www.patreon.com/EndsofMagic,,
https://www.royalroad.com/fiction/16476/the-storm-king,The Storm King,warden1207,4.4506,8527752.0,10891.0,4300.0,1647.0,1670.0,8209.0,https://www.patreon.com/wardenraime,203.0,1165.60782
https://www.royalroad.com/fiction/7509/world-keeper,World Keeper,karami92,4.14047,11586764.0,13395.0,4264.0,1912.0,1317.0,6936.0,https://www.patreon.com/karami92,129.0,1228.318884
https://www.royalroad.com/fiction/56017/thera-the-mystic-turtle,Thera: The Mystic Turtle,MelasDelta,4.73763,271471.0,12340.0,4235.0,706.0,566.0,194.0,https://www.patreon.com/MelasD,1186.0,7730.5019219999995
https://www.royalroad.com/fiction/56978/overleveled-arrival-in-a-new-world,Overleveled: Arrival in a New World,JL Vincent,4.53239,247158.0,11234.0,4075.0,668.0,602.0,119.0,https://www.patreon.com/JL_Vincent,30.0,103.609584
https://www.royalroad.com/fiction/44887/blood-shaper,Blood Shaper,WillPowah,4.34023,1321144.0,10485.0,4022.0,896.0,1039.0,980.0,https://www.patreon.com/wtmileham,43.0,261.750528
https://www.royalroad.com/fiction/46113/kitty-cat-kill-sat,Kitty Cat Kill Sat,argusthecat,4.781695,716901.0,11202.0,4010.0,1340.0,1120.0,668.0,https://www.patreon.com/user?u=768711,230.0,1134.252288
https://www.royalroad.com/fiction/54714/king-of-fools-silver-tongue,King of Fools : Silver Tongue,NoDragons,4.69519,344815.0,12771.0,3985.0,725.0,707.0,210.0,,,
https://www.royalroad.com/fiction/41521/a-budding-scientist-in-a-fantasy-world,A Budding Scientist in a Fantasy World,acaswell,4.532145,971939.0,10565.0,3982.0,855.0,871.0,1271.0,https://www.patreon.com/user?u=53308084,229.0,
https://www.royalroad.com/fiction/51870/mark-of-time-a-litrpg-timeloop,Mark of Time: A LitRPG Timeloop,KrazeKode,4.68222,259746.0,9620.0,3972.0,572.0,450.0,452.0,https://www.patreon.com/Werds_Are_Tough,241.0,2387.791926
https://www.royalroad.com/fiction/48211/deathworld-commando-reborn,Deathworld Commando: Reborn,RangerFrank,4.44495,1528691.0,11581.0,3970.0,1141.0,881.0,2354.0,,,
https://www.royalroad.com/fiction/54762/dao-of-the-deal,Dao of the Deal,jacobk,4.69838,568848.0,8490.0,3944.0,673.0,741.0,586.0,https://www.patreon.com/jacobk,193.0,730.038582
https://www.royalroad.com/fiction/46925/modern-awakening-a-cultivation-litrpg-apocalyptic,"Modern Awakening - A cultivation, LitRPG, apocalyptic novel",Autonomous Pen,4.34428,1540596.0,9629.0,3926.0,890.0,1005.0,1397.0,https://www.patreon.com/AutonomousPen,142.0,1032.68763
https://www.royalroad.com/fiction/35398/monroe,Monroe,Jahx,4.28491,3487572.0,11548.0,3918.0,1149.0,1425.0,2885.0,https://www.patreon.com/MonroeByJahx,320.0,2626.366626
https://www.royalroad.com/fiction/45370/singer-sailor-merchant-mage,Singer Sailor Merchant Mage,Notlimah,4.394135,1268572.0,10842.0,3911.0,861.0,921.0,1020.0,https://www.patreon.com/notlimah,301.0,
https://www.royalroad.com/fiction/2666/atros-imperium,Atros Imperium,Terry78,4.285105,4315856.0,16044.0,3874.0,1497.0,1054.0,7360.0,https://www.patreon.com/Terry78,10.0,13.63284
https://www.royalroad.com/fiction/38240/realm-of-monsters,Realm of Monsters,Frostbird,4.44458,3118592.0,9337.0,3847.0,1151.0,1218.0,2840.0,https://www.patreon.com/RealmofMonsters,188.0,
https://www.royalroad.com/fiction/34030/artificial-jelly,Artificial Jelly,Materia-Blade,4.542655,974889.0,8704.0,3842.0,1316.0,2028.0,744.0,https://www.patreon.com/materiablade,,
https://www.royalroad.com/fiction/44541/heart-of-dorkness,Heart of Dorkness,RavensDagger,4.65306,1631117.0,9539.0,3782.0,902.0,784.0,894.0,https://www.patreon.com/RavensDagger,1074.0,
https://www.royalroad.com/fiction/33726/first-contact,First Contact,Ralts Bloodthorne,4.6694,7296740.0,8605.0,3717.0,1411.0,915.0,9098.0,https://www.patreon.com/First_Contact,428.0,
